date,store_id,product_id,actual_units,actual_sales,holiday_flag,holiday_name,holiday_type,event_window,trading_status,closure_flag,reduced_trading_flag,disruption_flag,disruption_type
2025-06-05,S001,P027,317,2377.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S001,P028,200,2300.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S001,P029,109,926.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S001,P030,235,893.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S001,P031,289,751.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S001,P032,295,826.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S001,P033,255,1147.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P001,535,1284.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P002,174,835.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P003,144,936.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P004,135,702.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P005,285,1567.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P006,421,1347.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P007,127,571.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P008,116,487.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P009,83,398.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P010,191,764.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P011,153,550.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P012,215,752.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P013,183,530.7,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P014,173,726.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P015,177,1504.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P016,136,625.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P017,240,672.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P018,207,703.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P019,296,1124.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P020,161,1771.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P021,191,1432.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P022,201,1206.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P023,186,892.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P024,97,1212.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P025,98,568.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P026,124,570.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P027,255,1912.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P028,177,2035.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P029,93,790.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P030,227,862.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P031,245,637.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P032,254,711.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S002,P033,207,931.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P001,429,1029.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P002,143,686.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P003,114,741.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P004,102,530.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P005,253,1391.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P006,340,1088.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P007,96,432.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P008,88,369.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P009,71,340.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P010,152,608.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P011,119,428.4,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P012,176,616.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P013,145,420.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P014,135,567.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P015,131,1113.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P016,112,515.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P017,191,534.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P018,169,574.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P019,231,877.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P020,125,1375.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P021,167,1252.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P022,160,960.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P023,149,715.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P024,70,875.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P025,81,469.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P026,91,418.6,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P027,224,1680.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P028,139,1598.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P029,85,722.5,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P030,184,699.2,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P031,193,501.8,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P032,210,588.0,0,None,none,normal,normal,0,0,0,none
2025-06-05,S003,P033,170,765.0,0,None,none,normal,normal,0,0,0,none
2025-06-06,S001,P001,599,1437.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P002,213,1022.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P003,161,1046.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P004,140,728.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P005,371,2040.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P006,558,1785.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P007,173,778.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P008,144,604.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P009,118,566.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P010,234,936.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P011,194,698.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P012,304,1064.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P013,248,719.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P014,215,903.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P015,203,1725.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P016,170,782.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P017,264,739.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P018,258,877.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P019,323,1227.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P020,191,2101.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P021,272,2040.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P022,327,1962.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P023,242,1161.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P024,103,1287.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P025,115,667.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P026,125,575.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P027,400,3000.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P028,232,2668.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P029,129,1096.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P030,309,1174.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P031,296,769.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P032,295,826.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S001,P033,261,1174.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P001,655,1572.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P002,234,1123.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P003,160,1040.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P004,157,816.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P005,375,2062.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P006,544,1740.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P007,163,733.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P008,152,638.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P009,124,595.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P010,213,852.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P011,226,813.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P012,302,1057.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P013,263,762.7,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P014,216,907.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P015,225,1912.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P016,174,800.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P017,273,764.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P018,252,856.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P019,344,1307.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P020,215,2365.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P021,290,2175.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P022,335,2010.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P023,241,1156.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P024,111,1387.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P025,130,754.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P026,147,676.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P027,441,3307.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P028,243,2794.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P029,124,1054.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P030,306,1162.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P031,323,839.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P032,323,904.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S002,P033,288,1296.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P001,502,1204.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P002,180,864.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P003,129,838.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P004,116,603.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P005,293,1611.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P006,460,1472.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P007,125,562.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P008,117,491.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P009,100,480.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P010,181,724.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P011,149,536.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P012,219,766.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P013,182,527.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P014,165,693.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P015,167,1419.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P016,140,644.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P017,227,635.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P018,197,669.8,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P019,240,912.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P020,155,1705.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P021,235,1762.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P022,255,1530.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P023,192,921.6,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P024,79,987.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P025,94,545.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P026,114,524.4,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P027,334,2505.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P028,181,2081.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P029,95,807.5,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P030,235,893.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P031,240,624.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P032,204,571.2,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-06,S003,P033,212,954.0,1,Long Weekend,long_weekend,pre_long_weekend_stock_up,normal,0,0,0,none
2025-06-07,S001,P001,452,1084.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P002,152,729.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P003,120,780.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P004,113,587.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P005,270,1485.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P006,401,1283.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P007,119,535.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P008,99,415.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P009,92,441.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P010,142,568.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P011,137,493.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P012,220,770.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P013,177,513.3,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P014,166,697.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P015,165,1402.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P016,106,487.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P017,211,590.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P018,164,557.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P019,236,896.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P020,139,1529.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P021,173,1297.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P022,248,1488.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P023,175,840.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P024,76,950.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P025,94,545.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P026,89,409.4,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P027,262,1965.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P028,158,1817.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P029,103,875.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P030,219,832.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P031,242,629.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P032,229,641.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S001,P033,203,913.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P001,631,1514.4,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P002,217,1041.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P003,168,1092.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P004,152,790.4,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P005,368,2024.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P006,568,1817.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P007,165,742.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P008,137,575.4,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P009,114,547.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P010,243,972.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P011,187,673.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P012,296,1036.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P013,242,701.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P014,205,861.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P015,204,1734.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P016,166,763.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P017,282,789.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P018,267,907.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P019,328,1246.4,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P020,208,2288.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P021,284,2130.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P022,254,1524.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P023,249,1195.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P024,100,1250.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P025,121,701.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P026,127,584.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P027,443,3322.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P028,271,3116.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P029,115,977.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P030,291,1105.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P031,323,839.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P032,325,910.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S002,P033,268,1206.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P001,469,1125.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P002,159,763.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P003,127,825.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P004,123,639.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P005,286,1573.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P006,420,1344.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P007,130,585.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P008,110,462.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P009,99,475.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P010,201,804.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P011,142,511.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P012,228,798.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P013,188,545.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P014,167,701.4,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P015,163,1385.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P016,127,584.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P017,247,691.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P018,192,652.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P019,256,972.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P020,132,1452.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P021,217,1627.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P022,246,1476.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P023,174,835.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P024,72,900.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P025,92,533.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P026,101,464.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P027,311,2332.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P028,214,2461.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P029,91,773.5,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P030,212,805.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P031,228,592.8,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P032,237,663.6,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-07,S003,P033,210,945.0,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
2025-06-08,S001,P001,433,1039.2,1,Long Weekend,long_weekend,long_weekend,normal,0,0,0,none
