date,store_id,product_id,scenario_name,baseline_forecast_units,scenario_forecast_units,baseline_forecast_sales,scenario_forecast_sales,forecast_variance_units,forecast_variance_sales,holiday_flag,holiday_name,event_type,event_window,trading_status,closure_flag,reduced_trading_flag,disruption_flag
2026-04-03,S001,P005,Event-adjusted scenario,113,0,960.5,0.0,-113,-960.5,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S001,P006,Event-adjusted scenario,276,0,1656.0,0.0,-276,-1656.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S001,P007,Event-adjusted scenario,333,0,2497.5,0.0,-333,-2497.5,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S001,P008,Event-adjusted scenario,252,0,957.6,0.0,-252,-957.6,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S001,P009,Event-adjusted scenario,191,0,2101.0,0.0,-191,-2101.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S001,P010,Event-adjusted scenario,292,0,817.6,0.0,-292,-817.6,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P001,Event-adjusted scenario,549,0,1317.6,0.0,-549,-1317.6,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P002,Event-adjusted scenario,461,0,1475.2,0.0,-461,-1475.2,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P003,Event-adjusted scenario,317,0,1743.5,0.0,-317,-1743.5,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P004,Event-adjusted scenario,192,0,768.0,0.0,-192,-768.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P005,Event-adjusted scenario,98,0,833.0,0.0,-98,-833.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P006,Event-adjusted scenario,239,0,1434.0,0.0,-239,-1434.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P007,Event-adjusted scenario,286,0,2145.0,0.0,-286,-2145.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P008,Event-adjusted scenario,217,0,824.6,0.0,-217,-824.6,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P009,Event-adjusted scenario,167,0,1837.0,0.0,-167,-1837.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S002,P010,Event-adjusted scenario,254,0,711.2,0.0,-254,-711.2,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P001,Event-adjusted scenario,439,0,1053.6,0.0,-439,-1053.6,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P002,Event-adjusted scenario,368,0,1177.6,0.0,-368,-1177.6,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P003,Event-adjusted scenario,253,0,1391.5,0.0,-253,-1391.5,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P004,Event-adjusted scenario,152,0,608.0,0.0,-152,-608.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P005,Event-adjusted scenario,78,0,663.0,0.0,-78,-663.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P006,Event-adjusted scenario,192,0,1152.0,0.0,-192,-1152.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P007,Event-adjusted scenario,233,0,1747.5,0.0,-233,-1747.5,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P008,Event-adjusted scenario,174,0,661.2,0.0,-174,-661.2,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P009,Event-adjusted scenario,133,0,1463.0,0.0,-133,-1463.0,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-03,S003,P010,Event-adjusted scenario,204,0,571.2,0.0,-204,-571.2,1,Good Friday,easter,good_friday_closed,closed,1,0,0
2026-04-04,S001,P001,Event-adjusted scenario,654,662,1569.6,1588.8,8,19.2,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P002,Event-adjusted scenario,565,605,1808.0,1936.0,40,128.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P003,Event-adjusted scenario,377,350,2073.5,1925.0,-27,-148.5,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P004,Event-adjusted scenario,229,231,916.0,924.0,2,8.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P005,Event-adjusted scenario,121,117,1028.5,994.5,-4,-34.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P006,Event-adjusted scenario,295,292,1770.0,1752.0,-3,-18.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P007,Event-adjusted scenario,365,389,2737.5,2917.5,24,180.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P008,Event-adjusted scenario,266,227,1010.8,862.6,-39,-148.2,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P009,Event-adjusted scenario,196,196,2156.0,2156.0,0,0.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S001,P010,Event-adjusted scenario,304,276,851.2,772.8,-28,-78.4,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P001,Event-adjusted scenario,568,578,1363.2,1387.2,10,24.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P002,Event-adjusted scenario,492,537,1574.4,1718.4,45,144.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P003,Event-adjusted scenario,327,338,1798.5,1859.0,11,60.5,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P004,Event-adjusted scenario,201,200,804.0,800.0,-1,-4.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P005,Event-adjusted scenario,104,105,884.0,892.5,1,8.5,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P006,Event-adjusted scenario,256,228,1536.0,1368.0,-28,-168.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P007,Event-adjusted scenario,314,297,2355.0,2227.5,-17,-127.5,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P008,Event-adjusted scenario,228,210,866.4,798.0,-18,-68.4,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P009,Event-adjusted scenario,172,190,1892.0,2090.0,18,198.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S002,P010,Event-adjusted scenario,264,287,739.2,803.6,23,64.4,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P001,Event-adjusted scenario,454,450,1089.6,1080.0,-4,-9.6,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P002,Event-adjusted scenario,394,387,1260.8,1238.4,-7,-22.4,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P003,Event-adjusted scenario,262,268,1441.0,1474.0,6,33.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P004,Event-adjusted scenario,160,168,640.0,672.0,8,32.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P005,Event-adjusted scenario,83,99,705.5,841.5,16,136.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P006,Event-adjusted scenario,205,246,1230.0,1476.0,41,246.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P007,Event-adjusted scenario,255,247,1912.5,1852.5,-8,-60.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P008,Event-adjusted scenario,183,183,695.4,695.4,0,0.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P009,Event-adjusted scenario,137,141,1507.0,1551.0,4,44.0,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-04,S003,P010,Event-adjusted scenario,212,199,593.6,557.2,-13,-36.4,1,Easter,easter,easter_long_weekend,normal,0,0,0
2026-04-05,S001,P001,Event-adjusted scenario,626,0,1502.4,0.0,-626,-1502.4,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P002,Event-adjusted scenario,519,0,1660.8,0.0,-519,-1660.8,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P003,Event-adjusted scenario,361,0,1985.5,0.0,-361,-1985.5,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P004,Event-adjusted scenario,212,0,848.0,0.0,-212,-848.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P005,Event-adjusted scenario,110,0,935.0,0.0,-110,-935.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P006,Event-adjusted scenario,265,0,1590.0,0.0,-265,-1590.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P007,Event-adjusted scenario,318,0,2385.0,0.0,-318,-2385.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P008,Event-adjusted scenario,253,0,961.4,0.0,-253,-961.4,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P009,Event-adjusted scenario,190,0,2090.0,0.0,-190,-2090.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S001,P010,Event-adjusted scenario,284,0,795.2,0.0,-284,-795.2,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P001,Event-adjusted scenario,543,0,1303.2,0.0,-543,-1303.2,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P002,Event-adjusted scenario,451,0,1443.2,0.0,-451,-1443.2,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P003,Event-adjusted scenario,314,0,1727.0,0.0,-314,-1727.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P004,Event-adjusted scenario,187,0,748.0,0.0,-187,-748.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P005,Event-adjusted scenario,95,0,807.5,0.0,-95,-807.5,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P006,Event-adjusted scenario,230,0,1380.0,0.0,-230,-1380.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P007,Event-adjusted scenario,274,0,2055.0,0.0,-274,-2055.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P008,Event-adjusted scenario,218,0,828.4,0.0,-218,-828.4,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P009,Event-adjusted scenario,166,0,1826.0,0.0,-166,-1826.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S002,P010,Event-adjusted scenario,247,0,691.6,0.0,-247,-691.6,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P001,Event-adjusted scenario,434,0,1041.6,0.0,-434,-1041.6,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P002,Event-adjusted scenario,361,0,1155.2,0.0,-361,-1155.2,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P003,Event-adjusted scenario,251,0,1380.5,0.0,-251,-1380.5,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P004,Event-adjusted scenario,148,0,592.0,0.0,-148,-592.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P005,Event-adjusted scenario,76,0,646.0,0.0,-76,-646.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P006,Event-adjusted scenario,184,0,1104.0,0.0,-184,-1104.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P007,Event-adjusted scenario,222,0,1665.0,0.0,-222,-1665.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P008,Event-adjusted scenario,175,0,665.0,0.0,-175,-665.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P009,Event-adjusted scenario,133,0,1463.0,0.0,-133,-1463.0,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-05,S003,P010,Event-adjusted scenario,199,0,557.2,0.0,-199,-557.2,1,Easter Sunday,easter,easter_sunday_closed,closed,1,0,0
2026-04-06,S001,P001,Event-adjusted scenario,593,448,1423.2,1075.2,-145,-348.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P002,Event-adjusted scenario,476,373,1523.2,1193.6,-103,-329.6,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P003,Event-adjusted scenario,342,252,1881.0,1386.0,-90,-495.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P004,Event-adjusted scenario,200,155,800.0,620.0,-45,-180.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P005,Event-adjusted scenario,100,83,850.0,705.5,-17,-144.5,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P006,Event-adjusted scenario,243,179,1458.0,1074.0,-64,-384.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P007,Event-adjusted scenario,282,206,2115.0,1545.0,-76,-570.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P008,Event-adjusted scenario,240,181,912.0,687.8,-59,-224.2,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P009,Event-adjusted scenario,181,147,1991.0,1617.0,-34,-374.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S001,P010,Event-adjusted scenario,265,205,742.0,574.0,-60,-168.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P001,Event-adjusted scenario,515,387,1236.0,928.8,-128,-307.2,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P002,Event-adjusted scenario,414,320,1324.8,1024.0,-94,-300.8,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P003,Event-adjusted scenario,297,218,1633.5,1199.0,-79,-434.5,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P004,Event-adjusted scenario,176,140,704.0,560.0,-36,-144.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P005,Event-adjusted scenario,86,68,731.0,578.0,-18,-153.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P006,Event-adjusted scenario,210,157,1260.0,942.0,-53,-318.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P007,Event-adjusted scenario,243,175,1822.5,1312.5,-68,-510.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P008,Event-adjusted scenario,206,149,782.8,566.2,-57,-216.6,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P009,Event-adjusted scenario,159,124,1749.0,1364.0,-35,-385.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S002,P010,Event-adjusted scenario,230,189,644.0,529.2,-41,-114.8,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P001,Event-adjusted scenario,412,305,988.8,732.0,-107,-256.8,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P002,Event-adjusted scenario,331,252,1059.2,806.4,-79,-252.8,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P003,Event-adjusted scenario,237,166,1303.5,913.0,-71,-390.5,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P004,Event-adjusted scenario,140,102,560.0,408.0,-38,-152.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P005,Event-adjusted scenario,68,51,578.0,433.5,-17,-144.5,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P006,Event-adjusted scenario,169,119,1014.0,714.0,-50,-300.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P007,Event-adjusted scenario,197,139,1477.5,1042.5,-58,-435.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P008,Event-adjusted scenario,165,120,627.0,456.0,-45,-171.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P009,Event-adjusted scenario,127,97,1397.0,1067.0,-30,-330.0,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-06,S003,P010,Event-adjusted scenario,185,138,518.0,386.4,-47,-131.6,1,Easter Monday,easter,easter_monday_reduced_trading,reduced_trading,0,1,0
2026-04-07,S001,P001,Event-adjusted scenario,602,549,1444.8,1317.6,-53,-127.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P002,Event-adjusted scenario,486,428,1555.2,1369.6,-58,-185.6,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P003,Event-adjusted scenario,347,332,1908.5,1826.0,-15,-82.5,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P004,Event-adjusted scenario,204,188,816.0,752.0,-16,-64.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P005,Event-adjusted scenario,104,96,884.0,816.0,-8,-68.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P006,Event-adjusted scenario,250,231,1500.0,1386.0,-19,-114.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P007,Event-adjusted scenario,292,264,2190.0,1980.0,-28,-210.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P008,Event-adjusted scenario,241,265,915.8,1007.0,24,91.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P009,Event-adjusted scenario,184,189,2024.0,2079.0,5,55.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S001,P010,Event-adjusted scenario,273,287,764.4,803.6,14,39.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P001,Event-adjusted scenario,522,521,1252.8,1250.4,-1,-2.4,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P002,Event-adjusted scenario,423,385,1353.6,1232.0,-38,-121.6,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P003,Event-adjusted scenario,302,306,1661.0,1683.0,4,22.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P004,Event-adjusted scenario,179,174,716.0,696.0,-5,-20.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P005,Event-adjusted scenario,90,86,765.0,731.0,-4,-34.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P006,Event-adjusted scenario,216,235,1296.0,1410.0,19,114.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P007,Event-adjusted scenario,251,216,1882.5,1620.0,-35,-262.5,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P008,Event-adjusted scenario,207,231,786.6,877.8,24,91.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P009,Event-adjusted scenario,162,160,1782.0,1760.0,-2,-22.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S002,P010,Event-adjusted scenario,237,246,663.6,688.8,9,25.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P001,Event-adjusted scenario,418,413,1003.2,991.2,-5,-12.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P002,Event-adjusted scenario,338,329,1081.6,1052.8,-9,-28.8,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P003,Event-adjusted scenario,241,240,1325.5,1320.0,-1,-5.5,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P004,Event-adjusted scenario,142,133,568.0,532.0,-9,-36.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P005,Event-adjusted scenario,72,62,612.0,527.0,-10,-85.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P006,Event-adjusted scenario,173,175,1038.0,1050.0,2,12.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P007,Event-adjusted scenario,204,191,1530.0,1432.5,-13,-97.5,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P008,Event-adjusted scenario,166,150,630.8,570.0,-16,-60.8,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P009,Event-adjusted scenario,129,125,1419.0,1375.0,-4,-44.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-07,S003,P010,Event-adjusted scenario,191,197,534.8,551.6,6,16.8,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P001,Event-adjusted scenario,609,581,1461.6,1394.4,-28,-67.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P002,Event-adjusted scenario,496,472,1587.2,1510.4,-24,-76.8,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P003,Event-adjusted scenario,349,333,1919.5,1831.5,-16,-88.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P004,Event-adjusted scenario,206,194,824.0,776.0,-12,-48.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P005,Event-adjusted scenario,105,115,892.5,977.5,10,85.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P006,Event-adjusted scenario,257,279,1542.0,1674.0,22,132.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P007,Event-adjusted scenario,299,276,2242.5,2070.0,-23,-172.5,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P008,Event-adjusted scenario,242,257,919.6,976.6,15,57.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P009,Event-adjusted scenario,186,196,2046.0,2156.0,10,110.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S001,P010,Event-adjusted scenario,273,304,764.4,851.2,31,86.8,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P001,Event-adjusted scenario,528,515,1267.2,1236.0,-13,-31.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P002,Event-adjusted scenario,432,430,1382.4,1376.0,-2,-6.4,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P003,Event-adjusted scenario,304,298,1672.0,1639.0,-6,-33.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P004,Event-adjusted scenario,181,173,724.0,692.0,-8,-32.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P005,Event-adjusted scenario,90,84,765.0,714.0,-6,-51.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P006,Event-adjusted scenario,222,214,1332.0,1284.0,-8,-48.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P007,Event-adjusted scenario,257,250,1927.5,1875.0,-7,-52.5,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P008,Event-adjusted scenario,208,215,790.4,817.0,7,26.6,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P009,Event-adjusted scenario,163,176,1793.0,1936.0,13,143.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S002,P010,Event-adjusted scenario,238,258,666.4,722.4,20,56.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P001,Event-adjusted scenario,422,428,1012.8,1027.2,6,14.4,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P002,Event-adjusted scenario,345,336,1104.0,1075.2,-9,-28.8,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P003,Event-adjusted scenario,243,239,1336.5,1314.5,-4,-22.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P004,Event-adjusted scenario,144,139,576.0,556.0,-5,-20.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P005,Event-adjusted scenario,72,76,612.0,646.0,4,34.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P006,Event-adjusted scenario,178,189,1068.0,1134.0,11,66.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P007,Event-adjusted scenario,209,193,1567.5,1447.5,-16,-120.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P008,Event-adjusted scenario,167,160,634.6,608.0,-7,-26.6,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P009,Event-adjusted scenario,130,118,1430.0,1298.0,-12,-132.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-08,S003,P010,Event-adjusted scenario,191,178,534.8,498.4,-13,-36.4,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P001,Event-adjusted scenario,614,608,1473.6,1459.2,-6,-14.4,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P002,Event-adjusted scenario,501,465,1603.2,1488.0,-36,-115.2,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P003,Event-adjusted scenario,350,350,1925.0,1925.0,0,0.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P004,Event-adjusted scenario,210,187,840.0,748.0,-23,-92.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P005,Event-adjusted scenario,107,115,909.5,977.5,8,68.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P006,Event-adjusted scenario,257,227,1542.0,1362.0,-30,-180.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P007,Event-adjusted scenario,307,289,2302.5,2167.5,-18,-135.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P008,Event-adjusted scenario,249,224,946.2,851.2,-25,-95.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
2026-04-09,S001,P009,Event-adjusted scenario,187,194,2057.0,2134.0,7,77.0,1,Easter,easter,post_easter_normalisation,normal,0,0,0
